home_gid9,car_tt_kfreq,pt_tt_kfreq,car_tt_kdist,pt_tt_kdist,user_id,home_grd_id,inc_quar,name,NAME_3,stay_gid9,poi_count,log_poi,pt_tt_diff,log_pt_diff,perc_pt_diff,poi_deciles
8911250d197ffff,627.2035087800103,180.0,18.5,82.0,1,1kmN6901E0437,Q2,Jyväskylä,Jyväskylä,8911250d197ffff,28.0,3.367295829986474,98.0,0.7796564234692278,1.1951219512195121,"(3.178, 3.434]"
8911250d1a3ffff,15.476254565841622,51.35586080835938,8.428763697524868,28.711721616718755,1,1kmN6901E0438,Q2,Jyväskylä,Jyväskylä,8911250d1a3ffff,23.0,3.1780538303479458,22.644139191640626,0.5665222501869236,0.7886722884097277,"(2.944, 3.178]"
8911250d1abffff,9.640840215803712,21.89320600962851,8.932422562784428,8.937154150434019,1,1kmN6901E0438,Q2,Jyväskylä,Jyväskylä,8911250d1abffff,17.0,2.8903717578961645,12.956051859194492,0.8345595088367079,1.449684277692055,"(2.639, 2.944]"
8911250d1cbffff,18.5,74.0,18.5,74.0,1,1kmN6897E0435,Q4,Jyväskylä,Jyväskylä,8911250d1cbffff,11.0,2.4849066497880004,0.0,0.0,0.0,"(2.398, 2.639]"
8911250d1cfffff,8.255254521090812,32.333333333333336,5.931884010395673,8.0,1,1kmN6900E0438,Q2,Jyväskylä,Jyväskylä,8911250d1cfffff,11.0,2.4849066497880004,24.333333333333336,1.3093333199837622,3.041666666666667,"(2.398, 2.639]"
8911250d1d7ffff,18.0,93.43616368760924,11.53208367267792,53.30763758895796,4,1kmN6900E0437,Q2,Jyväskylä,Jyväskylä,8911250d1d7ffff,8.0,2.1972245773362196,40.12852609865128,0.5532592172399298,0.7527725465546314,"(1.946, 2.398]"
8911250d32fffff,9.0,40.5,9.0,40.5,1,1kmN6899E0440,Q2,Jyväskylä,Jyväskylä,8911250d32fffff,10.0,2.3978952727983707,0.0,0.0,0.0,"(1.946, 2.398]"
8911250d3a7ffff,10.0,28.0,10.0,28.0,3,1kmN6900E0439,Q2,Jyväskylä,Jyväskylä,8911250d3a7ffff,2.0,1.0986122886681098,0.0,0.0,0.0,"(-0.001, 1.386]"
8911250d407ffff,18.37016299362045,6.0,18.37016299362045,6.0,1,1kmN6899E0435,Q2,Jyväskylä,Jyväskylä,8911250d407ffff,31.0,3.4657359027997265,0.0,0.0,0.0,"(3.434, 3.807]"
8911250d413ffff,26.0,97.0,19.530295141899536,63.530295141899536,2,1kmN6821E0332,Q3,Tampere,Tampere,8911250d413ffff,5.0,1.791759469228055,33.469704858100464,0.4178326730171893,0.5268306212546855,"(1.386, 1.946]"
8911250d417ffff,8.777096843164488,32.12642278272677,5.1771604470919685,6.272334120024135,1,1kmN6899E0435,Q2,Jyväskylä,Jyväskylä,8911250d417ffff,10.0,2.3978952727983707,25.854088662702637,1.516253933397736,4.121924656431273,"(1.946, 2.398]"
8911250d433ffff,8.804953841600458,16.755396365618147,8.486848534601327,11.865806189963452,2,1kmN6902E0436,Q1,Jyväskylä,Jyväskylä,8911250d433ffff,36.0,3.6109179126442243,4.8895901756546944,0.3221163811760963,0.41207399626925434,"(3.434, 3.807]"
8911250d437ffff,9.0,18.666666666666668,7.0,10.0,1,1kmN6899E0435,Q2,Jyväskylä,Jyväskylä,8911250d437ffff,41.0,3.7376696182833684,8.666666666666668,0.581029882439239,0.8666666666666668,"(3.434, 3.807]"
8911250d487ffff,15.0,63.0,9.0,25.0,3,1kmN6899E0434,Q1,Jyväskylä,Jyväskylä,8911250d487ffff,6.0,1.9459101490553132,38.0,0.9007865453381894,1.52,"(1.386, 1.946]"
8911250d48fffff,7.298533283983732,6.8730763198884635,6.727066043725299,6.0,1,1kmN6899E0434,Q1,Jyväskylä,Jyväskylä,8911250d48fffff,5.0,1.791759469228055,0.8730763198884635,0.11753872897637652,0.14551271998141058,"(1.386, 1.946]"
8911250d4b3ffff,5.8647885964831215,7.317265925117269,5.801424888317514,7.25,4,1kmN6900E0436,Q2,Jyväskylä,Jyväskylä,8911250d4b3ffff,9.0,2.302585092994046,0.06726592511726892,0.00812038571130369,0.00927805863686468,"(1.946, 2.398]"
8911250d4bbffff,13.77217758745083,44.695095820256654,9.844692792330136,29.5,6,1kmN6899E0435,Q2,Jyväskylä,Jyväskylä,8911250d4bbffff,9.0,2.302585092994046,15.195095820256654,0.4042642960613665,0.5150879939070052,"(1.946, 2.398]"
8911250d513ffff,24.289566555414872,45.28956655541487,10.346426261557017,31.346426261557017,2,1kmN6900E0436,Q2,Jyväskylä,Jyväskylä,8911250d513ffff,20.0,3.044522437723423,13.943140293857855,0.3584130475275491,0.4448079719683261,"(2.944, 3.178]"
8911250d58bffff,14.40529592424832,14.40529592424832,5.676681438602261,5.676681438602261,1,1kmN6900E0435,Q1,Jyväskylä,Jyväskylä,8911250d58bffff,33.0,3.5263605246161616,8.728614485646059,0.8360902680087172,1.5376262663411424,"(3.434, 3.807]"
8911250d5c7ffff,59.04230692887425,59.04230692887425,5.729757509859503,5.729757509859503,1,1kmN6899E0435,Q2,Jyväskylä,Jyväskylä,8911250d5c7ffff,44.0,3.8066624897703196,53.31254941901474,2.18851031744316,9.30450360722543,"(3.434, 3.807]"
8911250d5d3ffff,13.0,37.0,5.917736620476392,5.917736620476392,1,1kmN6900E0435,Q1,Jyväskylä,Jyväskylä,8911250d5d3ffff,29.0,3.4011973816621555,31.08226337952361,1.7034975215643111,5.252390461578436,"(3.178, 3.434]"
8911250d633ffff,13.913923834480526,48.59204614301825,5.827847668961052,5.827847668961052,1,1kmN6905E0433,Q2,Jyväskylä,Jyväskylä,8911250d633ffff,11.0,2.4849066497880004,42.764198474057196,1.9828209659283762,7.337906016627387,"(2.398, 2.639]"
8911250d687ffff,22.524828466027586,64.40513884124576,20.5,52.5,4,1kmN6897E0435,Q4,Jyväskylä,Jyväskylä,8911250d687ffff,2.0,1.0986122886681098,11.905138841245758,0.20091917702851125,0.22676454935706206,"(-0.001, 1.386]"
8911250d6abffff,6.951349320610866,6.951349320610866,7.0,7.0,2,1kmN6897E0436,Q2,Jyväskylä,Jyväskylä,8911250d6abffff,14.0,2.70805020110221,0.0486506793891337,0.006099901552397924,0.006950097055590528,"(2.639, 2.944]"
8911250d6afffff,47.38506787884963,69.30157074587636,5.985097376176723,7.0,1,1kmN6896E0431,Q4,Jyväskylä,Jyväskylä,8911250d6afffff,11.0,2.4849066497880004,62.30157074587636,2.1733526003562527,8.900224392268052,"(2.398, 2.639]"
8911250d847ffff,68.51422577131362,68.51422577131362,67.92443446310189,67.92443446310189,1,1kmN6902E0441,Q2,Jyväskylä,Jyväskylä,8911250d847ffff,7.0,2.0794415416798357,0.5897913082117299,0.008520667211501909,0.008683050699996891,"(1.946, 2.398]"
8911250d867ffff,6.0,9.0,6.0,9.0,1,1kmN6903E0442,Q2,Jyväskylä,Jyväskylä,8911250d867ffff,5.0,1.791759469228055,0.0,0.0,0.0,"(1.386, 1.946]"
8911250d86fffff,24.2770287356062,81.0819198631983,22.0,73.47695866809792,1,1kmN6903E0442,Q2,Jyväskylä,Jyväskylä,8911250d86fffff,4.0,1.6094379124341003,7.604961195100373,0.09722797336923161,0.10350130616391828,"(1.386, 1.946]"
8911250d9cbffff,10.468759212114492,18.005432421051335,7.595345930115793,9.5,2,1kmN6904E0441,Q2,Jyväskylä,Jyväskylä,8911250d9cbffff,4.0,1.6094379124341003,8.505432421051335,0.5933495980339547,0.8953086759001405,"(1.386, 1.946]"
8911250dacfffff,19.0,94.6817245036197,9.628193986334106,28.43654633232497,2,1kmN6900E0442,Q2,Jyväskylä,Jyväskylä,8911250dacfffff,3.0,1.3862943611198906,66.24517817129474,1.178790338800408,2.329578894606873,"(-0.001, 1.386]"
8911250db13ffff,12.007700765567565,12.007700765567565,10.147999911542923,10.147999911542923,1,1kmN6903E0443,Q2,Jyväskylä,Jyväskylä,8911250db13ffff,0.0,0.0,1.8597008540246414,0.15428144697892066,0.18325787053952472,"(-0.001, 1.386]"
8911250db97ffff,15.969817195912356,6.896333991930447,5.803186421671924,6.404968146257973,2,1kmN6904E0442,Q2,Jyväskylä,Jyväskylä,8911250db97ffff,8.0,2.1972245773362196,0.4913658456724743,0.06424745405601229,0.07671636055825648,"(1.946, 2.398]"
8911250dbd3ffff,6.45429532108772,10.509572267724927,5.876719007923219,5.965240813605324,2,1kmN6903E0442,Q2,Jyväskylä,Jyväskylä,8911250dbd3ffff,2.0,1.0986122886681098,4.544331454119603,0.5022468787952239,0.761801844404176,"(-0.001, 1.386]"
8911250dc0bffff,93.6110355579038,36.0,44.0,36.0,1,1kmN6902E0439,Q2,Jyväskylä,Jyväskylä,8911250dc0bffff,14.0,2.70805020110221,0.0,0.0,0.0,"(2.639, 2.944]"
8911250dc1bffff,23.696209749544227,180.0,9.400979811564394,28.90097981156439,1,1kmN6902E0439,Q2,Jyväskylä,Jyväskylä,8911250dc1bffff,9.0,2.302585092994046,151.09902018843562,1.8006057817885592,5.228162545823969,"(1.946, 2.398]"
8911250dc53ffff,7.8215746005129,19.462168419610933,7.886447626664528,17.871932201575696,4,1kmN6902E0439,Q2,Jyväskylä,Jyväskylä,8911250dc53ffff,12.0,2.5649493574615367,1.590236218035237,0.08090198871241272,0.08897953506644526,"(2.398, 2.639]"
8911250dc57ffff,12.795344297571894,81.4762939577275,10.5,28.5,2,1kmN6902E0439,Q2,Jyväskylä,Jyväskylä,8911250dc57ffff,11.0,2.4849066497880004,52.976293957727506,1.0281206427361589,1.858817331850088,"(2.398, 2.639]"
8911250dc5bffff,41.67147089987763,41.67147089987763,36.83418298042729,36.83418298042729,1,1kmN6902E0439,Q2,Jyväskylä,Jyväskylä,8911250dc5bffff,11.0,2.4849066497880004,4.83728791945034,0.12031756249495507,0.13132605444298157,"(2.398, 2.639]"
8911250de0bffff,14.445638666692536,38.882653482840695,9.614295785770482,29.14228646701852,2,1kmN6901E0440,Q2,Jyväskylä,Jyväskylä,8911250de0bffff,4.0,1.6094379124341003,9.740367015822176,0.280012427693491,0.3342348249457274,"(1.386, 1.946]"
8911250dea7ffff,54.50205565833317,55.14277436206208,7.1898937221859125,7.1898937221859125,1,1kmN6902E0440,Q2,Jyväskylä,Jyväskylä,8911250dea7ffff,12.0,2.5649493574615367,47.95288063987616,1.924997067099068,6.669483930187671,"(2.398, 2.639]"
8911250deb3ffff,5.762826858041096,5.762826858041096,5.762826858041096,5.762826858041096,1,1kmN6902E0439,Q2,Jyväskylä,Jyväskylä,8911250deb3ffff,10.0,2.3978952727983707,0.0,0.0,0.0,"(1.946, 2.398]"
8911250e02fffff,12.854774279697116,57.83684945117077,15.0,67.17735931776056,3,1kmN6906E0431,Q3,Jyväskylä,Jyväskylä,8911250e02fffff,10.0,2.3978952727983707,9.340509866589791,0.14734418495867985,0.13904252803995404,"(1.946, 2.398]"
8911250e06fffff,19.574074303858183,15.12597605827171,10.934846985701949,15.12597605827171,1,1kmN6906E0432,Q3,Jyväskylä,Jyväskylä,8911250e06fffff,0.0,0.0,0.0,0.0,0.0,"(-0.001, 1.386]"
8911250e107ffff,5.7176314833742925,5.997876115136281,5.7176314833742925,5.997876115136281,1,1kmN6908E0432,Q3,Jyväskylä,Jyväskylä,8911250e107ffff,7.0,2.0794415416798357,0.0,0.0,0.0,"(1.946, 2.398]"
8911250e13bffff,47.114649785199845,180.0,27.487543008682763,69.57100006903187,1,1kmN6908E0432,Q3,Jyväskylä,Jyväskylä,8911250e13bffff,9.0,2.302585092994046,110.42899993096813,0.9418777350479601,1.5872849293727973,"(1.946, 2.398]"
8911250e163ffff,20.41811533241874,48.0,18.0,48.0,1,1kmN6908E0432,Q3,Jyväskylä,Jyväskylä,8911250e163ffff,13.0,2.6390573296152584,0.0,0.0,0.0,"(2.398, 2.639]"
8911250e177ffff,28.824973610446772,180.0,7.0033460246515755,9.4201666566155,2,1kmN6908E0432,Q3,Jyväskylä,Jyväskylä,8911250e177ffff,13.0,2.6390573296152584,170.5798333433845,2.854754001151472,18.107942201170232,"(2.398, 2.639]"
8911250e233ffff,12.33630915292093,42.33630915292093,12.33630915292093,42.33630915292093,1,1kmN6904E0432,Q1,Jyväskylä,Jyväskylä,8911250e233ffff,11.0,2.4849066497880004,0.0,0.0,0.0,"(2.398, 2.639]"
8911250e24fffff,12.999310188822752,51.95482909562212,12.847305242347122,51.34730524234712,1,1kmN6903E0432,Q2,Jyväskylä,Jyväskylä,8911250e24fffff,5.0,1.791759469228055,0.6075238532749978,0.011538808738581707,0.0118316599168667,"(1.386, 1.946]"
8911250e30bffff,8.71437825981438,12.672886311595793,7.0,11.0,1,1kmN6906E0433,Q2,Jyväskylä,Jyväskylä,8911250e30bffff,5.0,1.791759469228055,1.6728863115957928,0.1305081206938583,0.15208057378143572,"(1.386, 1.946]"
8911250e32bffff,12.073490750877257,28.246196160740713,11.0,25.0,1,1kmN6906E0433,Q2,Jyväskylä,Jyväskylä,8911250e32bffff,46.0,3.8501476017100584,3.2461961607407126,0.11765298141305447,0.12984784642962852,"(3.807, 4.382]"
8911250e347ffff,11.965153153702694,25.90932045945647,7.267646993556641,13.5,4,1kmN6905E0433,Q2,Jyväskylä,Jyväskylä,8911250e347ffff,5.0,1.791759469228055,12.40932045945647,0.6183240626506854,0.9192089229227015,"(1.386, 1.946]"
8911250e35bffff,115.31957597998984,19.22900134451323,8.764874046042301,19.5,2,1kmN6905E0433,Q2,Jyväskylä,Jyväskylä,8911250e35bffff,4.0,1.6094379124341003,0.27099865548677116,0.013307601259168855,0.013897366948039546,"(1.386, 1.946]"
8911250e373ffff,25.97573519109939,48.96455826996262,20.0,26.898013822967695,4,1kmN6906E0433,Q2,Jyväskylä,Jyväskylä,8911250e373ffff,10.0,2.3978952727983707,22.06654444699493,0.5827584223330624,0.8203782105336244,"(1.946, 2.398]"
8911250e377ffff,9.056881630432814,16.888411778238623,8.099879930896268,13.815472103650812,1,1kmN6906E0433,Q2,Jyväskylä,Jyväskylä,8911250e377ffff,23.0,3.1780538303479458,3.0729396745878113,0.18848106939498344,0.22242740975719322,"(2.944, 3.178]"
8911250e37bffff,10.85724305925086,57.357243059250855,5.965449579298545,5.965449579298545,1,1kmN6905E0433,Q2,Jyväskylä,Jyväskylä,8911250e37bffff,9.0,2.302585092994046,51.39179347995231,2.1256213287883865,8.614907023653913,"(1.946, 2.398]"
8911250e397ffff,10.639705972813555,12.63873317629225,6.279411945627112,11.0,1,1kmN6906E0432,Q3,Jyväskylä,Jyväskylä,8911250e397ffff,7.0,2.0794415416798357,1.6387331762922503,0.12800712267570846,0.1489757432992955,"(1.946, 2.398]"
8911250e3a7ffff,28.244392225744956,18.556674184316027,8.23603643131276,12.360843306464572,2,1kmN6907E0433,Q3,Jyväskylä,Jyväskylä,8911250e3a7ffff,15.0,2.772588722239781,6.195830877851455,0.3809883308152284,0.5012466159660085,"(2.639, 2.944]"
8911250e3d7ffff,11.543121821887642,15.928902277359551,6.0,14.0,1,1kmN6906E0432,Q3,Jyväskylä,Jyväskylä,8911250e3d7ffff,2.0,1.0986122886681098,1.9289022773595512,0.1209721540369535,0.1377787340971108,"(-0.001, 1.386]"
8911250e477ffff,21.267820736292364,32.0,31.0,32.0,1,1kmN6906E0429,Q4,Jyväskylä,Jyväskylä,8911250e477ffff,2.0,1.0986122886681098,0.0,0.0,0.0,"(-0.001, 1.386]"
8911250e883ffff,10.362587805228156,24.362587805228156,10.362587805228156,24.362587805228156,1,1kmN6910E0434,Q4,Jyväskylä,Keuruu,8911250e883ffff,4.0,1.6094379124341003,0.0,0.0,0.0,"(1.386, 1.946]"
8911250ea0bffff,10.921530845493413,14.317593748219265,6.424987565516678,9.5,2,1kmN6908E0436,Q3,Jyväskylä,Jyväskylä,8911250ea0bffff,0.0,0.0,4.817593748219265,0.3776268287696758,0.5071151313915016,"(-0.001, 1.386]"
8911250ed17ffff,17.910560998507062,82.53444437106818,22.06028219332004,101.65695723581224,1,1kmN6912E0433,Q3,Jyväskylä,Jyväskylä,8911250ed17ffff,0.0,0.0,19.122512864744067,0.20613386321781402,0.18810825530008574,"(-0.001, 1.386]"
8911250edcbffff,14.514293828022808,25.42796377289799,7.963388795919254,10.963388795919254,2,1kmN6911E0433,Q3,Jyväskylä,Jyväskylä,8911250edcbffff,0.0,0.0,14.464574976978735,0.7925716308533279,1.3193525511347985,"(-0.001, 1.386]"
8911250ee3bffff,22.0,103.64012325558352,5.688970756490383,5.688970756490383,1,1kmN6908E0434,Q3,Jyväskylä,Jyväskylä,8911250ee3bffff,5.0,1.791759469228055,97.95115249909314,2.7500670513633416,17.217728248531333,"(1.386, 1.946]"
8911250eea3ffff,19.307332163704125,118.25,17.75,58.25,2,1kmN6909E0433,Q3,Jyväskylä,Jyväskylä,8911250eea3ffff,6.0,1.9459101490553132,60.0,0.69945634975321,1.0300429184549356,"(1.386, 1.946]"
8911250eeabffff,24.0,94.62133430883517,20.0,94.62133430883517,2,1kmN6909E0434,Q3,Jyväskylä,Jyväskylä,8911250eeabffff,9.0,2.302585092994046,0.0,0.0,0.0,"(1.946, 2.398]"
8911250eebbffff,14.384917362034395,98.41037061599047,15.75,114.0,2,1kmN6909E0433,Q3,Jyväskylä,Jyväskylä,8911250eebbffff,8.0,2.1972245773362196,15.589629384009527,0.14567568799012065,0.136751134947452,"(1.946, 2.398]"
8911250f02bffff,7.0,13.0,7.0,13.0,1,1kmN6900E0433,Q1,Jyväskylä,Jyväskylä,8911250f02bffff,32.0,3.4965075614664802,0.0,0.0,0.0,"(3.434, 3.807]"
8911250f057ffff,6.753814476143736,19.531865925301137,7.0,22.0,2,1kmN6900E0441,Q2,Jyväskylä,Jyväskylä,8911250f057ffff,8.0,2.1972245773362196,2.468134074698863,0.11351610128839962,0.11218791248631196,"(1.946, 2.398]"
8911250f05bffff,14.870060745145889,62.870060745145885,14.870060745145889,62.870060745145885,1,1kmN6899E0432,Q1,Jyväskylä,Jyväskylä,8911250f05bffff,11.0,2.4849066497880004,0.0,0.0,0.0,"(2.398, 2.639]"
8911250f06fffff,10.0,25.0,7.0,14.0,3,1kmN6900E0433,Q1,Jyväskylä,Jyväskylä,8911250f06fffff,20.0,3.044522437723423,11.0,0.5500463369192721,0.7857142857142857,"(2.944, 3.178]"
8911250f083ffff,11.928338312606776,28.928338312606776,8.216329636802275,14.466329636802275,2,1kmN6900E0431,Q1,Jyväskylä,Jyväskylä,8911250f083ffff,26.0,3.295836866004329,14.462008675804501,0.6601404215962785,0.9997013091014613,"(3.178, 3.434]"
8911250f08fffff,5.741082266814647,5.741082266814647,5.698545253359122,5.698545253359122,1,1kmN6900E0431,Q1,Jyväskylä,Jyväskylä,8911250f08fffff,19.0,2.995732273553991,0.042537013455524963,0.006330109287740582,0.007464539029579639,"(2.944, 3.178]"
8911250f093ffff,49.72223436120272,7.0,49.72223436120272,7.0,1,1kmN6896E0433,Q4,Jyväskylä,Jyväskylä,8911250f093ffff,27.0,3.332204510175204,0.0,0.0,0.0,"(3.178, 3.434]"
8911250f097ffff,14.0,31.0,14.0,31.0,1,1kmN6900E0431,Q1,Jyväskylä,Jyväskylä,8911250f097ffff,23.0,3.1780538303479458,0.0,0.0,0.0,"(2.944, 3.178]"
8911250f0a7ffff,26.46725503476321,22.402998158954706,7.164920240552789,13.90948737756003,5,1kmN6901E0432,Q1,Jyväskylä,Jyväskylä,8911250f0a7ffff,31.0,3.4657359027997265,8.493510781394676,0.45086639353764335,0.6106271605017688,"(3.434, 3.807]"
8911250f113ffff,5.820881058880287,5.820881058880287,5.820881058880287,5.820881058880287,2,1kmN6902E0432,Q2,Jyväskylä,Jyväskylä,8911250f113ffff,42.0,3.7612001156935624,0.0,0.0,0.0,"(3.434, 3.807]"
8911250f12fffff,18.300797207504385,46.4972197545245,10.676251480532615,25.0,2,1kmN6903E0434,Q1,Jyväskylä,Jyväskylä,8911250f12fffff,11.0,2.4849066497880004,21.4972197545245,0.6025746398223846,0.8598887901809801,"(2.398, 2.639]"
8911250f163ffff,8.75,19.080483263169622,8.748263065581197,13.668926027460758,2,1kmN6902E0434,Q1,Jyväskylä,Jyväskylä,8911250f163ffff,38.0,3.6635616461296463,5.411557235708864,0.31401698071189266,0.395902152432246,"(3.434, 3.807]"
8911250f17bffff,12.608566901074127,16.93573665033633,11.821006165191083,14.981509247786622,2,1kmN6902E0433,Q1,Jyväskylä,Jyväskylä,8911250f17bffff,50.0,3.9318256327243257,1.9542274025497086,0.11536280155723455,0.13044262565458334,"(3.807, 4.382]"
8911250f1c3ffff,36.13564804756143,46.02565743218566,21.0,73.9895732828809,1,1kmN6901E0432,Q1,Jyväskylä,Jyväskylä,8911250f1c3ffff,36.0,3.6109179126442243,27.963915850695237,0.4666557254050252,0.37794400764797087,"(3.434, 3.807]"
8911250f1dbffff,2605.935386199531,93.5,6.8684226704712446,9.582965870094956,2,1kmN6901E0432,Q1,Jyväskylä,Jyväskylä,8911250f1dbffff,31.0,3.4657359027997265,83.91703412990505,2.1893541193678017,8.756895857448518,"(3.434, 3.807]"
8911250f22bffff,39.71067201362087,9.0,5.946276953459328,9.0,1,1kmN6898E0434,Q1,Jyväskylä,Jyväskylä,8911250f22bffff,5.0,1.791759469228055,0.0,0.0,0.0,"(1.386, 1.946]"
8911250f237ffff,21.56865420466129,21.56865420466129,7.0,7.0,1,1kmN6899E0433,Q1,Jyväskylä,Jyväskylä,8911250f237ffff,16.0,2.833213344056216,14.56865420466129,1.0371204197537915,2.081236314951613,"(2.639, 2.944]"
8911250f23bffff,24.13448254883393,108.44628126053117,9.0,26.0,3,1kmN6898E0433,Q4,Jyväskylä,Jyväskylä,8911250f23bffff,16.0,2.833213344056216,82.44628126053117,1.3995969807818538,3.171010817712737,"(2.639, 2.944]"
8911250f253ffff,13.831076372650424,55.52929144025207,6.547125923982013,11.991662824786456,2,1kmN6825E0320,Q1,Tampere,Tampere,8911250f253ffff,12.0,2.5649493574615367,43.53762861546561,1.4704511058266152,3.63065817073129,"(2.398, 2.639]"
8911250f27bffff,29.08012765989976,29.08012765989976,5.734382364693668,5.734382364693668,1,1kmN6898E0434,Q1,Jyväskylä,Jyväskylä,8911250f27bffff,1.0,0.6931471805599453,23.34574529520609,1.4966386427445766,4.071187411384491,"(-0.001, 1.386]"
8911250f2a7ffff,12.0,38.0,5.782119106791847,7.0,3,1kmN6899E0433,Q1,Jyväskylä,Jyväskylä,8911250f2a7ffff,16.0,2.833213344056216,31.0,1.5841201044498106,4.428571428571429,"(2.639, 2.944]"
8911250f2abffff,21.342538557273866,47.88236424467268,14.0,30.0,1,1kmN6899E0433,Q1,Jyväskylä,Jyväskylä,8911250f2abffff,45.0,3.828641396489095,17.88236424467268,0.45542947755285024,0.596078808155756,"(3.807, 4.382]"
8911250f2afffff,19.0,63.0,17.0,62.5,1,1kmN6899E0433,Q1,Jyväskylä,Jyväskylä,8911250f2afffff,23.0,3.1780538303479458,0.5,0.007843177461025697,0.008,"(2.944, 3.178]"
8911250f2b3ffff,20.669038883245825,33.33106271889377,7.389477551785312,7.403254293621252,2,1kmN6899E0432,Q1,Jyväskylä,Jyväskylä,8911250f2b3ffff,12.0,2.5649493574615367,25.927808425272517,1.4074315162430033,3.5022177270895964,"(2.398, 2.639]"
8911250f2cfffff,12.00570413938539,43.5,9.5,32.0,1,1kmN6897E0433,Q4,Jyväskylä,Jyväskylä,8911250f2cfffff,5.0,1.791759469228055,11.5,0.29898162770571446,0.359375,"(1.386, 1.946]"
8911250f34fffff,11.683832174393203,33.133856254418355,6.904744747709868,11.904744747709868,2,1kmN6899E0434,Q1,Jyväskylä,Jyväskylä,8911250f34fffff,14.0,2.70805020110221,21.229111506708485,0.9726946901314748,1.7832479365668346,"(2.639, 2.944]"
8911250f35bffff,26.83741543512703,26.83741543512703,16.918707717563514,16.918707717563514,1,1kmN6900E0437,Q2,Jyväskylä,Jyväskylä,8911250f35bffff,9.0,2.302585092994046,9.918707717563517,0.4405357038035276,0.5862568160136006,"(1.946, 2.398]"
8911250f36bffff,21.0,75.0,21.0,75.0,1,1kmN6900E0435,Q1,Jyväskylä,Jyväskylä,8911250f36bffff,20.0,3.044522437723423,0.0,0.0,0.0,"(2.944, 3.178]"
8911250f36fffff,5.823447121372304,5.9712185807140745,5.8095475948979,5.9712185807140745,1,1kmN6900E0435,Q1,Jyväskylä,Jyväskylä,8911250f36fffff,23.0,3.1780538303479458,0.0,0.0,0.0,"(2.944, 3.178]"
8911250f373ffff,47.77577733101482,47.77577733101482,8.36867542286886,8.36867542286886,1,1kmN6900E0434,Q1,Jyväskylä,Jyväskylä,8911250f373ffff,13.0,2.6390573296152584,39.40710190814596,1.649862100824607,4.708881623065367,"(2.398, 2.639]"
8911250f38bffff,10.760623035182014,29.203725077304114,7.235174925128746,7.333444769927569,4,1kmN6900E0433,Q1,Jyväskylä,Jyväskylä,8911250f38bffff,32.0,3.4965075614664802,21.870280307376547,1.2876883552028269,2.9822656327979074,"(3.434, 3.807]"
